1.109524	0.990577
1.113784	0.990432
1.118045	0.990286
1.122306	0.989995
1.126566	0.989704
1.130827	0.989559
1.135088	0.989413
1.139348	0.989122
1.143609	0.988831
1.147870	0.988685
1.152130	0.988540
1.156391	0.988249
1.160652	0.987958
1.164912	0.987667
1.169173	0.987521
1.173434	0.987230
1.177694	0.987085
1.181955	0.986794
1.186216	0.986503
1.190476	0.986212
1.194737	0.985921
1.198997	0.985630
1.203258	0.985339
1.207519	0.985047
1.211779	0.984902
1.216040	0.984611
1.220301	0.984320
1.224561	0.984029
1.228822	0.983738
1.233083	0.983447
1.237343	0.983156
1.241604	0.982865
1.245865	0.982428
1.250125	0.982137
1.254386	0.981846
1.258647	0.981555
1.262907	0.981264
1.267168	0.980973
1.271429	0.980682
1.275689	0.980391
1.279950	0.979954
1.284211	0.979663
1.288471	0.979227
1.292732	0.978936
1.296992	0.978645
1.301253	0.978354
1.305514	0.977917
1.309774	0.977480
1.314035	0.977189
1.318296	0.976898
1.322556	0.976462
1.326817	0.976025
1.331078	0.975734
1.335338	0.975298
1.339599	0.974861
1.343860	0.974570
1.348120	0.974134
1.352381	0.973697
1.356642	0.973406
1.360902	0.972969
1.365163	0.972533
1.369424	0.972242
1.373684	0.971660
1.377945	0.971369
1.382206	0.970787
1.386466	0.970496
1.390727	0.969913
1.394987	0.969622
1.399248	0.969040
1.403509	0.968749
1.407769	0.968167
1.412030	0.967876
1.416291	0.967294
1.420551	0.966858
1.424812	0.966421
1.429073	0.965839
1.433333	0.965548
1.437594	0.964966
1.441855	0.964529
1.446115	0.964093
1.450376	0.963511
1.454637	0.962929
1.458897	0.962638
1.463158	0.962055
1.467419	0.961473
1.471679	0.961037
1.475940	0.960600
1.480201	0.960018
1.484461	0.959436
1.488722	0.958854
1.492982	0.958417
1.497243	0.957835
1.501504	0.957399
1.505764	0.956817
1.510025	0.956235
1.514286	0.955653
1.518546	0.955071
1.522807	0.954488
1.527068	0.953906
1.531328	0.953324
1.535589	0.952742
1.539850	0.952160
1.544110	0.951578
1.548371	0.950996
1.552632	0.950414
1.556892	0.949832
1.561153	0.949250
1.565414	0.948668
1.569674	0.948086
1.573935	0.947504
1.578195	0.946776
1.582456	0.946048
1.586717	0.945466
1.590977	0.944884
1.595238	0.944302
1.599499	0.943575
1.603759	0.942847
1.608020	0.942265
1.612281	0.941683
1.616541	0.940955
1.620802	0.940228
1.625063	0.939646
1.629323	0.938918
1.633584	0.938190
1.637845	0.937608
1.642105	0.936735
1.646366	0.936153
1.650627	0.935425
1.654887	0.934698
1.659148	0.934116
1.663409	0.933243
1.667669	0.932661
1.671930	0.931787
1.676190	0.931205
1.680451	0.930332
1.684712	0.929459
1.688972	0.928877
1.693233	0.928004
1.697494	0.927422
1.701754	0.926549
1.706015	0.925676
1.710276	0.925094
1.714536	0.924220
1.718797	0.923347
1.723058	0.922620
1.727318	0.921892
1.731579	0.921019
1.735840	0.920146
1.740100	0.919273
1.744361	0.918691
1.748622	0.917818
1.752882	0.916945
1.757143	0.916071
1.761404	0.915198
1.765664	0.914325
1.769925	0.913452
1.774185	0.912579
1.778446	0.911706
1.782707	0.910833
1.786967	0.909960
1.791228	0.909086
1.795489	0.908213
1.799749	0.907340
1.804010	0.906467
1.808271	0.905594
1.812531	0.904721
1.816792	0.903848
1.821053	0.902975
1.825313	0.901811
1.829574	0.900937
1.833835	0.900064
1.838095	0.899191
1.842356	0.898027
1.846617	0.897154
1.850877	0.896281
1.855138	0.895117
1.859398	0.894244
1.863659	0.893370
1.867920	0.892206
1.872180	0.891333
1.876441	0.890169
1.880702	0.889296
1.884962	0.888423
1.889223	0.887259
1.893484	0.886385
1.897744	0.885221
1.902005	0.884057
1.906266	0.883184
1.910526	0.882020
1.914787	0.881147
1.919048	0.879983
1.923308	0.878818
1.927569	0.877945
1.931830	0.876781
1.936090	0.875617
1.940351	0.874453
1.944612	0.873580
1.948872	0.872416
1.953133	0.871251
1.957393	0.870087
1.961654	0.868923
1.965915	0.867759
1.970175	0.866595
1.974436	0.865431
1.978697	0.864267
1.982957	0.863393
1.987218	0.861938
1.991479	0.860774
1.995739	0.859610
2.000000	0.858446
